env_dir,stage,run_tag,env_config,trainer_name,optimizer,learning_rate,num_batches,steps_per_batch,batch_size,group_size,lora_config,dataset_path,hide_observations,require_thought,advantage_mode,length_penalty,score_with_base,best_metric,seed,keep_expert_thoughts,infer_thoughts,no_train,n_evals,last_batch,best_batch,best_actiononly_ppl,first_actiononly_ppl,final_actiononly_ppl,eval_n_action_tokens,log_dir
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_expert_thoughts_lr3e_3_nb150_heldout,act_prm/snorkel_finance_split,sft,,0.003,150,,4,4,r8_a16_linear,data/snorkel_finance_split_expert_thoughts,True,,uniform,0.15,,eval_action_ppl,42,True,False,False,30,149,149,1.8589,2.6217,1.8589,,snorkel_finance_split_s2_expert_thoughts_lr3e_3_nb150_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=150-nt=0-mc=hf_qwen3_4b_instruc-01dd0aea
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_expert_thoughts_v3_lr3e_3_nb150_heldout,act_prm/snorkel_finance_split,sft,,0.003,150,,4,4,r8_a16_linear,data/snorkel_finance_split_expert_thoughts_v3,True,False,uniform,0.15,,eval_action_ppl,42,True,False,False,30,149,149,1.9031,2.6243,1.9031,,snorkel_finance_split_s2_expert_thoughts_v3_lr3e_3_nb150_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=150-nt=0-mc=hf_qwen3_4b_inst-f4a32cf1
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_thoughts_base_heldout,act_prm/snorkel_finance_split,sft,,4e-05,60,,4,4,r8_a16_linear,data/sft_corpus/snorkel_finance_split/base,True,,uniform,0.15,,eval_action_ppl,42,False,False,False,24,59,59,2.3662,2.3673,2.3662,,snorkel_finance_split_s2_thoughts_base_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_line-aeb61467
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_thoughts_base_heldout_fullctx,act_prm/snorkel_finance_split,sft,,4e-05,60,,4,4,r8_a16_linear,data/sft_corpus/snorkel_finance_split/base,False,,uniform,0.15,,eval_action_ppl,42,False,False,False,24,59,40,2.0637,2.0666,2.0649,,snorkel_finance_split_s2_thoughts_base_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_-f8a68e46
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_thoughts_base_last_heldout,act_prm/snorkel_finance_split,sft,,4e-05,60,,4,4,r8_a16_linear,data/sft_corpus/snorkel_finance_split/base_last,True,,uniform,0.15,,eval_action_ppl,42,False,False,False,24,59,30,2.335,2.3354,2.3361,,snorkel_finance_split_s2_thoughts_base_last_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16-1bb0cba7
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_thoughts_base_last_heldout_fullctx,act_prm/snorkel_finance_split,sft,,4e-05,60,,4,4,r8_a16_linear,data/sft_corpus/snorkel_finance_split/base_last,False,,uniform,0.15,,eval_action_ppl,42,False,False,False,24,59,45,2.0425,2.044,2.0432,,snorkel_finance_split_s2_thoughts_base_last_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-l-5a56e266
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_thoughts_base_lr3e_3_nb150_heldout,act_prm/snorkel_finance_split,sft,,0.003,150,,4,4,r8_a16_linear,data/sft_corpus/snorkel_finance_split/base,True,,uniform,0.15,,eval_action_ppl,42,False,False,False,30,149,149,1.8167,2.3483,1.8167,,snorkel_finance_split_s2_thoughts_base_lr3e_3_nb150_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=150-nt=0-mc=hf_qwen3_4b_instruct--17f2cd72
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_thoughts_base_v3_lr3e_3_nb150_heldout,act_prm/snorkel_finance_split,sft,,0.003,150,,4,4,r8_a16_linear,data/sft_corpus/snorkel_finance_split/base_v3,True,False,uniform,0.15,,eval_action_ppl,42,False,False,False,30,149,149,1.7954,2.2606,1.7954,,snorkel_finance_split_s2_thoughts_base_v3_lr3e_3_nb150_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=150-nt=0-mc=hf_qwen3_4b_instru-25bad5ba
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_thoughts_policy_adamw30_lr1e_3_adamw_nb100_heldout,act_prm/snorkel_finance_split,sft,adamw,0.001,100,,4,4,r8_a16_linear,data/sft_corpus/snorkel_finance_split/policy_adamw30,True,False,uniform,0.15,,eval_actiononly_ppl,42,False,False,False,15,80,50,1.6293,1.7302,1.6604,,snorkel_finance_split_s2_thoughts_policy_adamw30_lr1e_3_adamw_nb100_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=100-nt=0-mc=hf_qw-b9ed805a
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_thoughts_policy_adamw30_lr1e_3_adamw_nb200_flat32_heldout,act_prm/snorkel_finance_split,sft_flat,adamw,0.001,200,32,4,4,r8_a16_linear,data/sft_corpus/snorkel_finance_split/policy_adamw30,True,False,uniform,0.15,,eval_actiononly_ppl,42,False,False,False,23,115,85,1.634,1.9037,1.6815,34497.0,snorkel_finance_split_s2_thoughts_policy_adamw30_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-n-991aaae9
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_thoughts_policy_adamw30_lr1e_3_nb200_flat32sgd_heldout,act_prm/snorkel_finance_split,sft_flat,sgd,0.001,200,32,4,4,r8_a16_linear,data/sft_corpus/snorkel_finance_split/policy_adamw30,True,False,uniform,0.15,,eval_actiononly_ppl,42,False,False,False,40,199,199,2.08,2.526,2.08,34497.0,snorkel_finance_split_s2_thoughts_policy_adamw30_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-4f9d7ed0
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_thoughts_policy_heldout,act_prm/snorkel_finance_split,sft,,4e-05,60,,4,4,r8_a16_linear,data/sft_corpus/snorkel_finance_split/policy,True,,uniform,0.15,,eval_action_ppl,42,False,False,False,24,59,55,2.3069,2.3078,2.3077,,snorkel_finance_split_s2_thoughts_policy_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_li-76b816fc
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_thoughts_policy_heldout_fullctx,act_prm/snorkel_finance_split,sft,,4e-05,60,,4,4,r8_a16_linear,data/sft_corpus/snorkel_finance_split/policy,False,,uniform,0.15,,eval_action_ppl,42,False,False,False,24,59,50,2.0398,2.0421,2.0416,,snorkel_finance_split_s2_thoughts_policy_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r-917e498b
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_thoughts_policy_last_heldout,act_prm/snorkel_finance_split,sft,,4e-05,60,,4,4,r8_a16_linear,data/sft_corpus/snorkel_finance_split/policy_last,True,,uniform,0.15,,eval_action_ppl,42,False,False,False,24,59,55,2.3421,2.3435,2.3433,,snorkel_finance_split_s2_thoughts_policy_last_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a-cfcdea1b
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_thoughts_policy_last_heldout_fullctx,act_prm/snorkel_finance_split,sft,,4e-05,60,,4,4,r8_a16_linear,data/sft_corpus/snorkel_finance_split/policy_last,False,,uniform,0.15,,eval_action_ppl,42,False,False,False,24,59,35,2.0634,2.0649,2.0645,,snorkel_finance_split_s2_thoughts_policy_last_heldout_fullctx-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=60-nt=0-mc=hf_qwen3_4b_instruct-ac4a858f
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_thoughts_policy_lr3e_3_nb150_heldout,act_prm/snorkel_finance_split,sft,,0.003,150,,4,4,r8_a16_linear,data/sft_corpus/snorkel_finance_split/policy,True,,uniform,0.15,,eval_action_ppl,42,False,False,False,30,149,149,1.7969,2.2881,1.7969,,snorkel_finance_split_s2_thoughts_policy_lr3e_3_nb150_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=150-nt=0-mc=hf_qwen3_4b_instruc-b2430617
act_prm_snorkel_finance_split,s2,snorkel_finance_split_s2_thoughts_policy_v3_lr3e_3_nb150_heldout,act_prm/snorkel_finance_split,sft,,0.003,150,,4,4,r8_a16_linear,data/sft_corpus/snorkel_finance_split/policy_v3,True,False,uniform,0.15,,eval_action_ppl,42,False,False,False,30,149,149,1.7919,2.2541,1.7919,,snorkel_finance_split_s2_thoughts_policy_v3_lr3e_3_nb150_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_finance_split-gc=act_prm_actions_only-tc=sft-rbc=default-nb=150-nt=0-mc=hf_qwen3_4b_inst-5d9b9c7f
act_prm_snorkel_insurance,s1em,insurance_s1em_base,act_prm/snorkel_insurance,rl,,4e-05,25,,4,4,r8_a16_linear,data/snorkel_insurance_split,False,,em,0.15,True,final_reward,42,False,True,False,0,24,,,,,,insurance_s1em_base-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm-tc=pg-rbc=default-nb=25-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linear-nie=1-gc=1-nf=0-lp=0_15-swb=1-sg=1-gs=4-bs-78563b52
act_prm_snorkel_insurance,s1em,insurance_s1em_base_adamw30,act_prm/snorkel_insurance,rl,adamw,4e-05,30,,4,4,r32_a32_linear,data/snorkel_insurance_split,False,,action_probs,0.0,True,final_reward,42,False,True,False,0,29,,,,,,insurance_s1em_base_adamw30-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm-tc=pg-rbc=default-nb=30-nt=0-mc=hf_qwen3_4b_instruct-lc=r32_a32_linear-nie=1-gc=1-nf=0-lp=0_0-am=action_-e55770a1
act_prm_snorkel_insurance,s1em,insurance_s1em_policy,act_prm/snorkel_insurance,rl,,4e-05,25,,4,4,r8_a16_linear,data/snorkel_insurance_split,False,,em,0.15,False,final_reward,42,False,True,False,0,24,,,,,,insurance_s1em_policy-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm-tc=pg-rbc=default-nb=25-nt=0-mc=hf_qwen3_4b_instruct-lc=r8_a16_linear-nie=1-gc=1-nf=0-lp=0_15-swb=0-sg=1-gs=4--6f93f447
act_prm_snorkel_insurance,s1em,insurance_s1em_policy_adamw30,act_prm/snorkel_insurance,rl,adamw,4e-05,30,,4,4,r32_a32_linear,data/snorkel_insurance_split,False,,action_probs,0.0,False,final_reward,42,False,True,False,0,29,,,,,,insurance_s1em_policy_adamw30-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm-tc=pg-rbc=default-nb=30-nt=0-mc=hf_qwen3_4b_instruct-lc=r32_a32_linear-nie=1-gc=1-nf=0-lp=0_0-am=actio-c50ff707
act_prm_snorkel_insurance,s1relabel,insurance_s1relabel_base_adamw30,act_prm/snorkel_insurance,rl,sgd,4e-05,45,,4,4,r32_a32_linear,data/snorkel_insurance_split,False,,best,0.0,True,final_reward,42,False,True,True,0,44,,,,,,insurance_s1relabel_base_adamw30-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm-tc=pg-rbc=default-nb=45-nt=1-mc=hf_qwen3_4b_instruct-lc=r32_a32_linear-nie=1-gc=0-nf=0-lp=0_0-am=be-b34a9126
act_prm_snorkel_insurance,s1relabel,insurance_s1relabel_policy,act_prm/snorkel_insurance,rl,,4e-05,45,,4,4,r8_a16_linear,data/snorkel_insurance_split,False,,best,0.15,False,final_reward,42,False,True,True,0,44,,,,,,insurance_s1relabel_policy-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm-tc=pg-rbc=default-nb=45-nt=1-mc=hf_qwen3_4b_instruct-lc=r8_a16_linear-nie=1-gc=0-nf=0-lp=0_15-am=best-swb-1e71b1d2
act_prm_snorkel_insurance,s1relabel,insurance_s1relabel_policy_adamw30,act_prm/snorkel_insurance,rl,sgd,4e-05,45,,4,4,r32_a32_linear,data/snorkel_insurance_split,False,,best,0.0,False,final_reward,42,False,True,True,0,44,,,,,,insurance_s1relabel_policy_adamw30-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm-tc=pg-rbc=default-nb=45-nt=1-mc=hf_qwen3_4b_instruct-lc=r32_a32_linear-nie=1-gc=0-nf=0-lp=0_0-am=-5245b66c
act_prm_snorkel_insurance,s1relabel,insurance_s1relabel_policy_g8,act_prm/snorkel_insurance,rl,sgd,4e-05,45,,4,8,r32_a32_linear,data/snorkel_insurance_split,False,,best,0.0,False,final_reward,42,False,True,True,0,44,,,,,,insurance_s1relabel_policy_g8-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm-tc=pg-rbc=default-nb=45-nt=1-mc=hf_qwen3_4b_instruct-lc=r32_a32_linear-nie=1-gc=0-nf=0-lp=0_0-am=best--cba52736
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb100_heldout,act_prm/snorkel_insurance,sft,adamw,0.001,100,,4,4,r8_a16_linear,data/snorkel_insurance_split,True,False,uniform,0.15,,eval_actiononly_ppl,42,False,False,False,20,99,90,1.718,2.2956,1.7446,,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb100_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft-rbc=default-nb=100-nt=0-mc=hf_qwen3_4b_instruct-lc=-e0393762
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout,act_prm/snorkel_insurance,sft_flat,adamw,0.001,200,32,4,4,r8_a16_linear,data/snorkel_insurance_split,True,False,uniform,0.15,,eval_actiononly_ppl,42,False,False,False,30,150,120,1.7598,2.6318,1.7966,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_-a2c32106
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout,act_prm/snorkel_insurance,sft_flat,sgd,0.001,200,32,4,4,r8_a16_linear,data/snorkel_insurance_split,True,False,uniform,0.15,,eval_actiononly_ppl,42,False,False,False,40,199,199,2.8049,5.3754,2.8049,35663.0,snorkel_insurance_s2_actions_only_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_4b_ins-843a326f
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_expert_thoughts_all_lr1e_3_nb200_flat32sgd_heldout,act_prm/snorkel_insurance,sft_flat,sgd,0.001,200,32,4,4,r8_a16_linear,data/snorkel_insurance_expert_thoughts,True,True,uniform,0.15,,eval_actiononly_ppl,42,True,False,False,40,199,199,2.5542,3.5342,2.5542,35663.0,snorkel_insurance_s2_expert_thoughts_all_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3-b51583f4
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_expert_thoughts_lr1e_3_adamw_nb100_heldout,act_prm/snorkel_insurance,sft,adamw,0.001,100,,4,4,r8_a16_linear,data/snorkel_insurance_expert_thoughts,True,False,uniform,0.15,,eval_actiononly_ppl,42,True,False,False,20,99,90,1.6783,2.1292,1.6817,,snorkel_insurance_s2_expert_thoughts_lr1e_3_adamw_nb100_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft-rbc=default-nb=100-nt=0-mc=hf_qwen3_4b_instruct--95d9d89d
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_expert_thoughts_lr1e_3_adamw_nb200_flat32_heldout,act_prm/snorkel_insurance,sft_flat,adamw,0.001,200,32,4,4,r8_a16_linear,data/snorkel_insurance_expert_thoughts,True,False,uniform,0.15,,eval_actiononly_ppl,42,True,False,False,34,170,140,1.6695,2.2933,1.6729,35663.0,snorkel_insurance_s2_expert_thoughts_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwen3_-dfc7bb11
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_thoughts_base_adamw30_lr1e_3_nb200_flat32sgd_heldout,act_prm/snorkel_insurance,sft_flat,sgd,0.001,200,32,4,4,r8_a16_linear,data/sft_corpus/snorkel_insurance/base_adamw30,True,False,uniform,0.15,,eval_actiononly_ppl,42,False,False,False,40,199,199,2.9982,4.7776,2.9982,35663.0,snorkel_insurance_s2_thoughts_base_adamw30_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qwe-9377ae95
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_thoughts_policy_adamw30_lr1e_3_adamw_nb100_heldout,act_prm/snorkel_insurance,sft,adamw,0.001,100,,4,4,r8_a16_linear,data/sft_corpus/snorkel_insurance/policy_adamw30,True,False,uniform,0.15,,eval_actiononly_ppl,42,False,False,False,20,99,90,1.7371,2.412,1.7558,,snorkel_insurance_s2_thoughts_policy_adamw30_lr1e_3_adamw_nb100_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft-rbc=default-nb=100-nt=0-mc=hf_qwen3_4b_i-01474eac
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_thoughts_policy_adamw30_lr1e_3_adamw_nb200_flat32_heldout,act_prm/snorkel_insurance,sft_flat,adamw,0.001,200,32,4,4,r8_a16_linear,data/sft_corpus/snorkel_insurance/policy_adamw30,True,False,uniform,0.15,,eval_actiononly_ppl,42,False,False,False,34,170,140,1.7272,2.6654,1.737,35663.0,snorkel_insurance_s2_thoughts_policy_adamw30_lr1e_3_adamw_nb200_flat32_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=h-1f9e1a99
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_thoughts_policy_adamw30_lr1e_3_nb200_flat32sgd_heldout,act_prm/snorkel_insurance,sft_flat,sgd,0.001,200,32,4,4,r8_a16_linear,data/sft_corpus/snorkel_insurance/policy_adamw30,True,False,uniform,0.15,,eval_actiononly_ppl,42,False,False,False,40,199,199,2.9952,4.6953,2.9952,35663.0,snorkel_insurance_s2_thoughts_policy_adamw30_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_q-3c2d38a8
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_thoughts_policy_g8top1_lr1e_3_nb200_flat32sgd_heldout,act_prm/snorkel_insurance,sft_flat,sgd,0.001,200,32,4,4,r8_a16_linear,data/sft_corpus/snorkel_insurance/policy_g8_top1,True,False,uniform,0.15,,eval_actiononly_ppl,42,False,False,False,40,199,199,3.017,4.7484,3.017,35663.0,snorkel_insurance_s2_thoughts_policy_g8top1_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qw-da7e89c8
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_thoughts_policy_g8top2_lr1e_3_nb200_flat32sgd_heldout,act_prm/snorkel_insurance,sft_flat,sgd,0.001,200,32,4,4,r8_a16_linear,data/sft_corpus/snorkel_insurance/policy_g8_top2,True,False,uniform,0.15,,eval_actiononly_ppl,42,False,False,False,40,199,199,3.012,4.7546,3.012,71326.0,snorkel_insurance_s2_thoughts_policy_g8top2_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qw-b851383d
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_thoughts_policy_g8top4_lr1e_3_nb200_flat32sgd_heldout,act_prm/snorkel_insurance,sft_flat,sgd,0.001,200,32,4,4,r8_a16_linear,data/sft_corpus/snorkel_insurance/policy_g8_top4,True,False,uniform,0.15,,eval_actiononly_ppl,42,False,False,False,40,199,199,3.0115,4.7524,3.0115,142652.0,snorkel_insurance_s2_thoughts_policy_g8top4_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qw-0bd95b65
act_prm_snorkel_insurance,s2,snorkel_insurance_s2_thoughts_policy_g8top8_lr1e_3_nb200_flat32sgd_heldout,act_prm/snorkel_insurance,sft_flat,sgd,0.001,200,32,4,4,r8_a16_linear,data/sft_corpus/snorkel_insurance/policy_g8_top8,True,False,uniform,0.15,,eval_actiononly_ppl,42,False,False,False,40,199,199,3.0095,4.7449,3.0095,285304.0,snorkel_insurance_s2_thoughts_policy_g8top8_lr1e_3_nb200_flat32sgd_heldout-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance-gc=act_prm_actions_only-tc=sft_flat-rbc=default-nb=200-nt=0-mc=hf_qw-66e32f31
act_prm_snorkel_insurance_gym,rollout,insurance_rollout_BASE,act_prm/snorkel_insurance_gym,rl,sgd,4e-05,1,,1,2,r8_a16_linear,,True,,,,,final_reward,42,,,True,0,0,,,,,,insurance_rollout_BASE-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance_gym-gc=hf_grpo-tc=pg-rbc=default-nb=1-nt=1-mc=hf_qwen3_4b_instruct-lc=r8_a16_linear-gc=0-nf=0-ho=1-mt=2048-gs=2-bs=1-s=42-r=0-vr=0
act_prm_snorkel_insurance_gym,rollout,insurance_rollout_actions_only_seed1234_step_0020,act_prm/snorkel_insurance_gym,rl,sgd,4e-05,1,,1,2,r8_a16_linear,,True,,,,,final_reward,1234,,,True,0,0,,,,,,insurance_rollout_actions_only_seed1234_step_0020-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance_gym-gc=hf_grpo-tc=pg-rbc=default-nb=1-nt=1-mc=hf_qwen3_4b_instruct-lc=r8_a16_linear-gc=0-nf=0-4b82d747
act_prm_snorkel_insurance_gym,rollout,insurance_rollout_actions_only_seed555_step_0020,act_prm/snorkel_insurance_gym,rl,sgd,4e-05,1,,1,2,r8_a16_linear,,True,,,,,final_reward,555,,,True,0,0,,,,,,insurance_rollout_actions_only_seed555_step_0020-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance_gym-gc=hf_grpo-tc=pg-rbc=default-nb=1-nt=1-mc=hf_qwen3_4b_instruct-lc=r8_a16_linear-gc=0-nf=0--8f79b49f
act_prm_snorkel_insurance_gym,rollout,insurance_rollout_actions_only_seed777_step_0020,act_prm/snorkel_insurance_gym,rl,sgd,4e-05,1,,1,2,r8_a16_linear,,True,,,,,final_reward,777,,,True,0,0,,,,,,insurance_rollout_actions_only_seed777_step_0020-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance_gym-gc=hf_grpo-tc=pg-rbc=default-nb=1-nt=1-mc=hf_qwen3_4b_instruct-lc=r8_a16_linear-gc=0-nf=0--bb3e9ea4
act_prm_snorkel_insurance_gym,rollout,insurance_rollout_actions_only_seed999_step_0020,act_prm/snorkel_insurance_gym,rl,sgd,4e-05,1,,1,2,r8_a16_linear,,True,,,,,final_reward,999,,,True,0,0,,,,,,insurance_rollout_actions_only_seed999_step_0020-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance_gym-gc=hf_grpo-tc=pg-rbc=default-nb=1-nt=1-mc=hf_qwen3_4b_instruct-lc=r8_a16_linear-gc=0-nf=0--671202f7
act_prm_snorkel_insurance_gym,rollout,insurance_rollout_actions_only_sgdlr1e_3_rep2_step_0020,act_prm/snorkel_insurance_gym,rl,sgd,4e-05,1,,1,2,r8_a16_linear,,True,,,,,final_reward,42,,,True,0,0,,,,,,insurance_rollout_actions_only_sgdlr1e_3_rep2_step_0020-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance_gym-gc=hf_grpo-tc=pg-rbc=default-nb=1-nt=1-mc=hf_qwen3_4b_instruct-lc=r8_a16_linear-gc=-cb993b0a
act_prm_snorkel_insurance_gym,rollout,insurance_rollout_actions_only_sgdlr1e_3_rep2_step_best,act_prm/snorkel_insurance_gym,rl,sgd,4e-05,1,,1,2,r8_a16_linear,,True,,,,,final_reward,42,,,True,0,0,,,,,,insurance_rollout_actions_only_sgdlr1e_3_rep2_step_best-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance_gym-gc=hf_grpo-tc=pg-rbc=default-nb=1-nt=1-mc=hf_qwen3_4b_instruct-lc=r8_a16_linear-gc=-f9e54f95
act_prm_snorkel_insurance_gym,rollout,insurance_rollout_actions_only_sgdlr1e_3_step_0020,act_prm/snorkel_insurance_gym,rl,sgd,4e-05,1,,1,2,r8_a16_linear,,True,,,,,final_reward,42,,,True,0,0,,,,,,insurance_rollout_actions_only_sgdlr1e_3_step_0020-act-prm-ia=0-rr=0-ec=act_prm_snorkel_insurance_gym-gc=hf_grpo-tc=pg-rbc=default-nb=1-nt=1-mc=hf_qwen3_4b_instruct-lc=r8_a16_linear-gc=0-nf=-8084cbf1
